kind,what,reason,override_file
drop_non_person,"dharma transmission (Q1207591, concept)","Zen Buddhist concept of lineage transmission, not a person; birth 2012 is nonsense",node_verdicts.csv
drop_non_person,"firefighters carry (Q1493305, technique)",Fireman's carry lifting/throwing technique; birth year 0112 is spurious.,node_verdicts.csv
drop_non_person,"hapkido (Q200333, other)","Korean martial art (style-as-entity), not a person; birth 2015 is nonsense",node_verdicts.csv
drop_non_person,"kata (Q40795, concept)","Generic concept of kata (forms) in Japanese/Okinawan martial arts, not a person.",node_verdicts.csv
drop_non_person,"kumite (Q932795, concept)","Sparring component of karate training, a practice not a person",node_verdicts.csv
drop_non_person,"marine force (Q1898583, concept)",Entity is the generic 'Marines' concept (type of military force); style field contains 'counter-terrorism'. Not a person.,node_verdicts.csv
drop_non_person,"professional wrestling (Q131359, concept)","Performance combat-sport genre, not a person.",node_verdicts.csv
drop_non_person,"rickshaw (Q182634, other)",Human-pulled vehicle; the 2019 'birth' year is spurious. Not a person.,node_verdicts.csv
drop_non_person,"sai (Q845354, weapon)","The sai, an Okinawan kobudo truncheon weapon (entity may be a Sai disambiguation page); dates 1944/1884 are spurious.",node_verdicts.csv
drop_non_person,"wisdom in Buddhism (Q849649, concept)","Prajna, a Buddhist concept; birth 2012 is nonsense",node_verdicts.csv
edge_addition,Aburaya Yamagusuku -> Sanda Chinen (medium),[japanese sweep] student of Aburaya Yamagusuku,edge_additions.csv
edge_addition,Ademir da Costa -> Francisco Filho (medium),[japanese sweep] student of Ademir da Costa,edge_additions.csv
edge_addition,Adriano Emperado -> Kenneth Funakoshi (high),"[research/] Kenpo under Emperado 1956-1959, before Funakoshi took up Shotokan. Not style-bearing.",edge_additions.csv
edge_addition,Aji Tanmei Iha -> Shoshin Nagamine (high),[firsthand] Student matches Q1963468. 'Iha no Aji Tanmei' is absent; he is NOT C00261 Kodatsu Iha (the existing 'Kodatsu Iha -> Shoshin Nagamine [medium]' edge is a separate relation,edge_additions.csv
edge_addition,Akira Kitagawa -> Masaru Shintani (high),"[branch completion:Wado-ryu spread: Otsuka family; verifier: confirmed] Before Wado-ryu, Shintani trained in Shorin-ryu karate under Akira Kitagawa for about 20 years from the early 1940s, per his Wikipedia biography.",edge_additions.csv
edge_addition,Akira Shiomi -> Atsuko Wakai (low),[wave4:Modern era: mainland Japan + i; verifier: plausible] English Wikipedia names Akira Shiomi (JKF Gojukai Chief Technical Director) as Wakai's primary mentor during her Seigokan Goju-ryu training and competitive career.,edge_additions.csv
edge_addition,Al Tracy -> Jay T Will (high),"[audit:kenpo-hawaii-us; verifier: confirmed] Will's Wikipedia article names Al Tracy (Tracy Kenpo, an early Parker-lineage branch) as his teacher alongside Parker, and Tracy promoted Will to 8th degree black belt. Missing teacher (see new_people).",edge_additions.csv
edge_addition,An'ichi Miyagi -> Aragaki Shuichi (medium),[10th-dan register research] teacher of Aragaki Shuichi,edge_additions.csv
edge_addition,An'ichi Miyagi -> Morio Higaonna (high),[lineage completion:Chojun Miyagi's complete Goju-; verifier: confirmed] Wikipedia: Higaonna began under An'ichi Miyagi at the garden dojo in 1954-55 and recognises him as his first and main instructor in Goju-ryu; An'ichi remained his advisor until 2009.,edge_additions.csv
edge_addition,An'ichi Miyagi -> Tomoyuki Kato (medium),[research/] Named successor; carries An'ichi Miyagi's transmission as second sōke of the Gōjū-ryū Bujutsukan.,edge_additions.csv
edge_addition,Anan -> Kokan Oyadomari (low),"[branch completion:general-10th-dan-and-pioneer-s; verifier: confirmed] Oyadomari's Wikipedia biography records him as a disciple of Annan, the Chinese castaway who took refuge near Tomari; traditional single-strand lineage claim.",edge_additions.csv
edge_addition,Anan -> Kosaku Matsumora (low),"[branch completion:general-10th-dan-and-pioneer-s; verifier: plausible] Tomari-te tradition holds that Matsumora learned from the shipwrecked Chinese master Anan (Annan) hiding near Tomari, whose teachings shaped the Tomari-te Chinto kata; legendary but consistently transmitted.",edge_additions.csv
edge_addition,Anbun Tokuda -> Hiroshi Kinjo (high),[japanese sweep] teacher of Hiroshi Kinjo,edge_additions.csv
edge_addition,Anbun Tokuda -> Horoku Ishikawa (high),"[Bishop, Okinawan Karate; interview] Both present; edge absent (dataset has Shinpan Gusukuma -> Horoku Ishikawa medium). School instructor relationship.",edge_additions.csv
edge_addition,Anbun Tokuda -> Katsuya Miyahira (medium),[kojo-motobu-ryuei:Motobu brothers (Motobu Choyu ; verifier: confirmed] Miyahira's Wikipedia article names Anbun Tokuda as one of his three teachers; verified while confirming the Motobu Choki link and wires this orphan.,edge_additions.csv
edge_addition,Anbun Tokuda -> Yoshihide Shinzato (medium),[audit:shorin-kobayashi; verifier: confirmed] Spanish Wikipedia and Shinshukan history record that Shinzato began karate at age twelve under Anbun Tokuda before joining Chibana's academy.,edge_additions.csv
edge_addition,Andy Sherry -> Terry ONeill (high),"[lineage completion:Shotokan's spread: Funakoshi, ; verifier: confirmed] Both Wikipedia and the KUGB instructor profile state O'Neill's first teacher at the Liverpool Karate Club was Andy Sherry.",edge_additions.csv
edge_addition,Ankichi Arakaki -> Kanken Toyama (low),"[audit:wado-chito-shudokan; verifier: plausible] Replaces the dropped wrong-namesake edge: en-wiki names Ankichi Aragaki as Toyama's Tomari-te teacher. Chronology is awkward (Arakaki 1899-1927 was younger than Toyama), so keep at low as reported tradition; do not add if Ankichi Arakaki is",edge_additions.csv
edge_addition,Ankichi Arakaki -> Taro Shimabuku (high),"[web scholarship; scholarship] Both people in dataset; edge absent. Kusanku transmission chain (Kyan->Ankichi->Taro, oral tradition via Nagamine); mark medium/oral.",edge_additions.csv
edge_addition,Anko Azato -> Choki Motobu (low),"[web scholarship; speculation] Both people in dataset (Asato = Q721201 Anko Azato) but edge absent. Naoki explicitly flags it as only possible; if added, mark low confidence/speculative.",edge_additions.csv
edge_addition,Anko Itosu -> Anbun Tokuda (high),[audit:shorin-kobayashi; verifier: confirmed] The official Motobu-ryu research note documents Tokuda Anbun (one year Chibana's senior) as a mid-to-late-period Itosu disciple who trained roughly 4-5 years under him and assisted Itosu's school teaching in Shuri. Completes the Itosu-Tokud,edge_additions.csv
edge_addition,Anko Itosu -> Chojo Oshiro (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; edge absent (dataset has Sanda Chinen -> Chojo Oshiro).",edge_additions.csv
edge_addition,Anko Itosu -> Chojun Miyagi (medium),"[tradition] Significant cross-branch link not implied by the roster (Itosu shuri-te, Miyagi goju-ryu). Book reports Itosu initially refused: 'You are a top disciple of Master Higashi",edge_additions.csv
edge_addition,Anko Itosu -> Chotoku Kyan (medium),"[tradition] NOT in the dataset. Kyan's recorded teachers are Chofu Kyan, Sokon Matsumura, Kosaku Matsumora, Kokan Oyadomari, Maeda Pechin and Tokumine Pechin. Nagamine lists Kyan amo",edge_additions.csv
edge_addition,Anko Itosu -> Chozo Nakama (high),"[Bishop, Okinawan Karate; interview] Both in dataset; no edge (Nakama has edges from Hanashiro, Chibana and Choki Motobu but not Itosu). First-person interview claim.",edge_additions.csv
edge_addition,Anko Itosu -> Ganeku Shinko (high),[web scholarship; scholarship] No Ganeku node in the dataset; Itosu is Q527422. Ganeku Shinko was Tatsuo Shimabuku's uncle and first teacher.,edge_additions.csv
edge_addition,Anko Itosu -> Jiro Shiroma (medium),"[Bishop, Okinawan Karate; tradition] Both in dataset; no edge.",edge_additions.csv
edge_addition,Anko Itosu -> Kudeken Kenyu (medium),[tradition] Both people exist (Q527422; W0007 Kudeken Kenyu) but W0007 currently has no edges at all. Same quote also confirms the existing 'Anko Itosu -> Kentsu Yabu [medium]' and ',edge_additions.csv
edge_addition,Anko Itosu -> Makoto Gima (medium),[audit:shotokan; verifier: confirmed] Gima began karate in 1912 under Itosu and Yabu at the Okinawa Teachers' College; the Yabu edge exists but the parallel Itosu edge is missing.,edge_additions.csv
edge_addition,Anko Itosu -> Miyagi Hisateru (high),[web scholarship; scholarship] Miyagi Hisateru absent from dataset. Same source also attests Yabu Kentsu (Q722028) -> Miyagi Hisateru.,edge_additions.csv
edge_addition,Anko Itosu -> Moden Yabiku (high),"[lineage completion:Kobudo lines: Taira Shinken / ; verifier: confirmed] Yabiku studied karate under Itosu Anko; standard, consistently reported lineage of the Ryukyu Kobujutsu Kenkyukai founder.",edge_additions.csv
edge_addition,Anko Itosu -> Motobu Choki (high),[kojo-motobu-ryuei:Motobu brothers (Motobu Choyu ; verifier: confirmed] Itosu taught Choki for seven to eight years (Naihanchi and Channan kata); in 1881 Choyu invited Itosu to the Motobu palace where both brothers learned from him.,edge_additions.csv
edge_addition,Anko Itosu -> Motobu Choyu (high),"[kojo-motobu-ryuei:Motobu brothers (Motobu Choyu ; verifier: confirmed] In 1881 Choyu invited Itosu to the Motobu Udun palace, where he and Choki learned karate from him.",edge_additions.csv
edge_addition,Anko Itosu -> Shigeru Nakamura (high),"[lineage completion:Early masters' full connectivi; verifier: confirmed] Official Okinawa Kenpo history: 'In 1906, he learned karate from Anko Itosu, Kentsu Yabu, and Chomo Hanashiro at Okinawa Prefectural Icchu Middle school'. Clearly documented school instruction.",edge_additions.csv
edge_addition,Anko Itosu -> Shinpan Gusukuma (high),[branch completion:Shito-ryu schools (Mabuni line; verifier: confirmed] Wikipedia: Gusukuma began training under Anko Itosu at age thirteen (1903).,edge_additions.csv
edge_addition,Anko Sadoyama -> Seiken Shukumine (medium),"[research/] Shukumine's first teacher, from 1933 for four years. Style-bearing: it is the beginning of the Shuri-te material that became Gensei-ryu.",edge_additions.csv
edge_addition,Annan -> Shiroma of Tomari (high),"[Bishop, Okinawan Karate; interview] Teacher matched to 'Annan' (Q251784). The early Tomari-te Shiroma/Gusukuma of Tomari is missing from the dataset (Shinpan Gusukuma 1890-1954 is too late to be t",edge_additions.csv
edge_addition,Ansei Misato -> Ankichi Arakaki (medium),"[tradition] Student = Q557301 Ankichi Arakaki. Teacher Ansei Misato absent from the dataset (no 'Misato' at all). CAUTION: the transmission described is the Ryukyuan dance shudon, no",edge_additions.csv
edge_addition,Ansei Misato -> Shoshin Nagamine (high),"[firsthand] Student matches Q1963468. Misato Ansei absent. This is a Ryukyu dance (buyo) teaching link, not karate; include only if the graph admits adjacent performing-arts teachers",edge_additions.csv
edge_addition,Ansei Ueshiro -> Frank Grant (high),"[branch completion:Matsubayashi-ryu (Shoshin Naga; verifier: confirmed] After Ueshiro arrived in 1962 under Wax's sponsorship, Grant trained under Ueshiro, who promoted him to shodan in June 1963.",edge_additions.csv
edge_addition,Ansei Ueshiro -> Robert Scaglione (high),"[branch completion:Matsubayashi-ryu (Shoshin Naga; verifier: confirmed] Scaglione was a black belt under Ueshiro, opened the Manhattan honbu dojo at Ueshiro's request in 1977, and was hand-picked by Ueshiro to head Ueshiro Shorin-Ryu Karate USA (Hanshi, 10th dan) after his death in 2002.",edge_additions.csv
edge_addition,Ansei Ueshiro -> Terry Maccarrone (low),[branch completion:Matsubayashi-ryu (Shoshin Naga; verifier: plausible] Maccarrone was a shihan within Ueshiro's Shorin-Ryu Karate USA organisation running the Hegashi dojo under Ueshiro's system; reported across SRKUSA histories.,edge_additions.csv
edge_addition,Ason -> Kitoku Sakiyama (low),"[lineage completion:Early masters' full connectivi; verifier: plausible] Asato (via Funakoshi, 1914) names 'Sakiyama' of Naha among the Chinese attache Ason's disciples; Okinawa Kenpo histories say Sakiyama Kitoku of Naha first studied under a Chinese military officer stationed in Okinawa. Identifying that Sakiyama with K",edge_additions.csv
edge_addition,Ason -> Kokan Oyadomari (low),"[lineage completion:Early masters' full connectivi; verifier: plausible] Single consulted source lists Ason among Oyadomari's teachers alongside Anan; the Tomari tradition of Chinese teachers is credible but thinly and inconsistently attributed, so low.",edge_additions.csv
edge_addition,Ason -> Matsumura Sokon (low),"[lineage completion:Early masters' full connectivi; verifier: plausible] Some secondary sources say Matsumura 'is thought to have studied with' Ason (Liu Long Gong) alongside Iwah, but Motobu Naoki's research (quoting Asato via Funakoshi, 1914) places Ason's known disciples in Naha (Sakiyama, Nagahama, Tomoyose, Gushi), n",edge_additions.csv
edge_addition,Azad Kazimov -> Fizuli Musayev (high),[island anchor] az-wiki: Musayev began karate 1983 under Azad Kazimov at Burevestnik; NOC profile lists Kazımov Azad as his personal coach,edge_additions.csv
