node_id,qid,page_title,name_unicode,name_ascii,given_name_unicode,surname_unicode,given_name_ascii,surname_ascii,actual_name_unicode,actual_name_ascii,birth_year,death_year,instructor_start_year,date,okinawa_locality,styles_all,needs_review,wikipedia_url,style_1,style_2,style_3,style_4,style_5,style_6,style_7,style_8,style_9,style_10
Q7677342,Q7677342,Takashi Kushida,Takashi Kushida,Takashi Kushida,Takashi,Kushida,Takashi,Kushida,Takashi Kushida,Takashi Kushida,1935.0,2012.0,1960.0,1960.0,unknown,Yoshokai|Aikido Yoshokai|Te,0,https://en.wikipedia.org/wiki/Takashi_Kushida,Yoshokai,Aikido Yoshokai,Te,,,,,,,
Q13424717,Q13424717,Kyoichi Inoue,Kyoichi Inoue,Kyoichi Inoue,Kyoichi,Inoue,Kyoichi,Inoue,Kyoichi Inoue,Kyoichi Inoue,1935.0,2017.0,1960.0,1960.0,unknown,Te,0,https://en.wikipedia.org/wiki/Kyoichi_Inoue,Te,,,,,,,,,
Q6212631,Q6212631,Joe Thambu,Joe Thambu,Joe Thambu,Joe,Thambu,Joe,Thambu,Joe Thambu,Joe Thambu,1961.0,,1986.0,1986.0,unknown,Yoshinkan Aikido|Shudokan Aikido|Karate|Shinto Muso-ryu|Shudokan|Te|Yoshinkan,0,https://en.wikipedia.org/wiki/Joe_Thambu,Yoshinkan Aikido,Shudokan Aikido,Karate,Shinto Muso-ryu,Shudokan,Te,Yoshinkan,,,
Q550492,Q550492,Dan Inosanto,Dan Inosanto,Dan Inosanto,Dan,Inosanto,Dan,Inosanto,Dan Inosanto,Dan Inosanto,1936.0,,1961.0,1961.0,unknown,Kenpo Karate|Karate|Kenpo|Kung Fu|Te,0,https://en.wikipedia.org/wiki/Dan_Inosanto,Kenpo Karate,Karate,Kenpo,Kung Fu,Te,,,,,
Q106695378,Q106695378,Sosui Ichikawa,Sosui Ichikawa,Sosui Ichikawa,Sosui,Ichikawa,Sosui,Ichikawa,Sosui Ichikawa,Sosui Ichikawa,1924.0,2005.0,1949.0,1949.0,Naha,Goju-Ryu|Shotokan|Naha-te|Daito-ryu Aiki-jujutsu|gojuryu|Karate|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Sosui_Ichikawa,Goju-Ryu,Shotokan,Naha-te,Daito-ryu Aiki-jujutsu,gojuryu,Karate,Okinawan Karate,Te,,
Q8014128,Q8014128,William Kwai Sun Chow,William Kwai Sun Chow,William Kwai Sun Chow,William,Kwai Sun Chow,William,Kwai Sun Chow,William Kwai Sun Chow,William Kwai Sun Chow,1914.0,1987.0,1939.0,1939.0,unknown,Kara-Ho Kempo|Karate|Kenpo|Kempo|Kung Fu|Te,0,https://en.wikipedia.org/wiki/William_Kwai-sun_Chow,Kara-Ho Kempo,Karate,Kenpo,Kempo,Kung Fu,Te,,,,
Q15987804,Q15987804,Hideo Yamamoto,Hideo Yamamoto,Hideo Yamamoto,Hideo,Yamamoto,Hideo,Yamamoto,Hideo Yamamoto,Hideo Yamamoto,1955.0,,1980.0,1980.0,unknown,Karate|Te,0,https://en.wikipedia.org/wiki/Hideo_Yamamoto,Karate,Te,,,,,,,,
C00020,,Chokyu Motobu,Chokyu Motobu,Chokyu Motobu,Chokyu,Motobu,Chokyu,Motobu,Chokyu Motobu,Chokyu Motobu,,,,,unknown,,1,,Karate,,,,,,,,,
C00021,,Chomei Motobu,Chomei Motobu,Chomei Motobu,Chomei,Motobu,Chomei,Motobu,Chomei Motobu,Chomei Motobu,,,,,unknown,,1,,Karate,,,,,,,,,
C00031,,Dr Shiji Mizokami,Dr Shiji Mizokami,Dr Shiji Mizokami,Dr,Shiji Mizokami,Dr,Shiji Mizokami,Dr Shiji Mizokami,Dr Shiji Mizokami,,,,,unknown,,1,,Karate,,,,,,,,,
C00032,,Eikichi Fukumoto,Eikichi Fukumoto,Eikichi Fukumoto,Eikichi,Fukumoto,Eikichi,Fukumoto,Eikichi Fukumoto,Eikichi Fukumoto,,,,,unknown,,1,,Karate,,,,,,,,,
C00033,,Eizo Shimabuku,Eizo Shimabuku,Eizo Shimabuku,Eizo,Shimabuku,Eizo,Shimabuku,Eizo Shimabuku,Eizo Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00034,,Eizo Shimabukuro,Eizo Shimabukuro,Eizo Shimabukuro,Eizo,Shimabukuro,Eizo,Shimabukuro,Eizo Shimabukuro,Eizo Shimabukuro,,,,,unknown,,1,,Karate,,,,,,,,,
C00035,,Eisuke Akamine,Eisuke Akamine,Eisuke Akamine,Eisuke,Akamine,Eisuke,Akamine,Eisuke Akamine,Eisuke Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00036,,Emory Turner,Emory Turner,Emory Turner,Emory,Turner,Emory,Turner,Emory Turner,Emory Turner,,,,,unknown,,1,,Karate,,,,,,,,,
C00039,,Franklin DR Hargrove,Franklin D.R. Hargrove,Franklin DR Hargrove,Franklin,D.R. Hargrove,Franklin,DR Hargrove,Franklin D.R. Hargrove,Franklin DR Hargrove,,,,,unknown,,1,,Karate,,,,,,,,,
C00040,,Fumio Nagaishi,Fumio Nagaishi,Fumio Nagaishi,Fumio,Nagaishi,Fumio,Nagaishi,Fumio Nagaishi,Fumio Nagaishi,,,,,unknown,,1,,Karate,,,,,,,,,
C00041,,Fumio Nakama,Fumio Nakama,Fumio Nakama,Fumio,Nakama,Fumio,Nakama,Fumio Nakama,Fumio Nakama,,,,,unknown,,1,,Karate,,,,,,,,,
C00045,,Genkai Nakaima,Genkai Nakaima,Genkai Nakaima,Genkai,Nakaima,Genkai,Nakaima,Genkai Nakaima,Genkai Nakaima,,,,,unknown,,1,,Karate,,,,,,,,,
C00074,,Hiroshi Oshiro,Hiroshi Oshiro,Hiroshi Oshiro,Hiroshi,Oshiro,Hiroshi,Oshiro,Hiroshi Oshiro,Hiroshi Oshiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00077,,Hiroshi Shinya,Hiroshi Shinya,Hiroshi Shinya,Hiroshi,Shinya,Hiroshi,Shinya,Hiroshi Shinya,Hiroshi Shinya,,,,,unknown,,1,,Karate,,,,,,,,,
C00078,,Hiroshi Sugihara,Hiroshi Sugihara,Hiroshi Sugihara,Hiroshi,Sugihara,Hiroshi,Sugihara,Hiroshi Sugihara,Hiroshi Sugihara,,,,,unknown,,1,,Karate,,,,,,,,,
C00079,,Hirotaka Arashiro,Hirotaka Arashiro,Hirotaka Arashiro,Hirotaka,Arashiro,Hirotaka,Arashiro,Hirotaka Arashiro,Hirotaka Arashiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00080,,Hiroyuki Shinkai,Hiroyuki Shinkai,Hiroyuki Shinkai,Hiroyuki,Shinkai,Hiroyuki,Shinkai,Hiroyuki Shinkai,Hiroyuki Shinkai,,,,,unknown,,1,,Karate,,,,,,,,,
C00081,,Hisao Aizawa,Hisao Aizawa,Hisao Aizawa,Hisao,Aizawa,Hisao,Aizawa,Hisao Aizawa,Hisao Aizawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00089,,Isao Oshiro,Isao Oshiro,Isao Oshiro,Isao,Oshiro,Isao,Oshiro,Isao Oshiro,Isao Oshiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00094,,Jiro Shiroma,Jiro Shiroma,Jiro Shiroma,Jiro,Shiroma,Jiro,Shiroma,Jiro Shiroma,Jiro Shiroma,,,,,unknown,,1,,Karate,,,,,,,,,
C00095,,Jiro Uehara,Jiro Uehara,Jiro Uehara,Jiro,Uehara,Jiro,Uehara,Jiro Uehara,Jiro Uehara,,,,,unknown,,1,,Karate,,,,,,,,,
C00098,,Joen Nakazato,Joen Nakazato,Joen Nakazato,Joen,Nakazato,Joen,Nakazato,Joen Nakazato,Joen Nakazato,,,,,unknown,,1,,Karate,,,,,,,,,
C00099,,Jokei Kushi,Jokei Kushi,Jokei Kushi,Jokei,Kushi,Jokei,Kushi,Jokei Kushi,Jokei Kushi,,,,,unknown,,1,,Karate,,,,,,,,,
C00100,,Joji Tokuhiga,Joji Tokuhiga,Joji Tokuhiga,Joji,Tokuhiga,Joji,Tokuhiga,Joji Tokuhiga,Joji Tokuhiga,,,,,unknown,,1,,Karate,,,,,,,,,
C00101,,Juei Tamaki,Juei Tamaki,Juei Tamaki,Juei,Tamaki,Juei,Tamaki,Juei Tamaki,Juei Tamaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00102,,Junjiro Nishime,Junjiro Nishime,Junjiro Nishime,Junjiro,Nishime,Junjiro,Nishime,Junjiro Nishime,Junjiro Nishime,,,,,unknown,,1,,Karate,,,,,,,,,
C00103,,Jushin Kohama,Jushin Kohama,Jushin Kohama,Jushin,Kohama,Jushin,Kohama,Jushin Kohama,Jushin Kohama,,,,,unknown,,1,,Karate,,,,,,,,,
C00104,,Jushin Toma,Jushin Toma,Jushin Toma,Jushin,Toma,Jushin,Toma,Jushin Toma,Jushin Toma,,,,,unknown,,1,,Karate,,,,,,,,,
C00105,,Kaoru Kinjo,Kaoru Kinjo,Kaoru Kinjo,Kaoru,Kinjo,Kaoru,Kinjo,Kaoru Kinjo,Kaoru Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00106,,Kaoru Kojo,Kaoru Kojo,Kaoru Kojo,Kaoru,Kojo,Kaoru,Kojo,Kaoru Kojo,Kaoru Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00107,,Kafu Kojo,Kafu Kojo,Kafu Kojo,Kafu,Kojo,Kafu,Kojo,Kafu Kojo,Kafu Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00108,,Kaho Kojo,Kaho Kojo,Kaho Kojo,Kaho,Kojo,Kaho,Kojo,Kaho Kojo,Kaho Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00111,,Kanaa Kanagusuku,Kanaa Kanagusuku,Kanaa Kanagusuku,Kanaa,Kanagusuku,Kanaa,Kanagusuku,Kanaa Kanagusuku,Kanaa Kanagusuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00117,,Kanmei Uechi,Kanmei Uechi,Kanmei Uechi,Kanmei,Uechi,Kanmei,Uechi,Kanmei Uechi,Kanmei Uechi,,,,,unknown,,1,,Karate,,,,,,,,,
C00133,,Kayei Akamine,Kayei Akamine,Kayei Akamine,Kayei,Akamine,Kayei,Akamine,Kayei Akamine,Kayei Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00147,,Kentoku Kaneshiro,Kentoku Kaneshiro,Kentoku Kaneshiro,Kentoku,Kaneshiro,Kentoku,Kaneshiro,Kentoku Kaneshiro,Kentoku Kaneshiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00165,,Koei Iha,Koei Iha,Koei Iha,Koei,Iha,Koei,Iha,Koei Iha,Koei Iha,,,,,unknown,,1,,Karate,,,,,,,,,
C00178,,Konin Oyadomari,Konin Oyadomari,Konin Oyadomari,Konin,Oyadomari,Konin,Oyadomari,Konin Oyadomari,Konin Oyadomari,,,,,unknown,,1,,Karate,,,,,,,,,
C00179,,Koragwa Tsuken,Koragwa Tsuken,Koragwa Tsuken,Koragwa,Tsuken,Koragwa,Tsuken,Koragwa Tsuken,Koragwa Tsuken,,,,,unknown,,1,,Karate,,,,,,,,,
C00182,,Kosuke Chinen,Kosuke Chinen,Kosuke Chinen,Kosuke,Chinen,Kosuke,Chinen,Kosuke Chinen,Kosuke Chinen,,,,,unknown,,1,,Karate,,,,,,,,,
C00183,,Kosuke Henna,Kosuke Henna,Kosuke Henna,Kosuke,Henna,Kosuke,Henna,Kosuke Henna,Kosuke Henna,,,,,unknown,,1,,Karate,,,,,,,,,
C00187,,Kotsu Oyadomari,Kotsu Oyadomari,Kotsu Oyadomari,Kotsu,Oyadomari,Kotsu,Oyadomari,Kotsu Oyadomari,Kotsu Oyadomari,,,,,unknown,,1,,Karate,,,,,,,,,
C00188,,Kunio Furugen,Kunio Furugen,Kunio Furugen,Kunio,Furugen,Kunio,Furugen,Kunio Furugen,Kunio Furugen,,,,,unknown,,1,,Karate,,,,,,,,,
C00189,,Kunio Higa,Kunio Higa,Kunio Higa,Kunio,Higa,Kunio,Higa,Kunio Higa,Kunio Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00190,,Kunio Sunagawa,Kunio Sunagawa,Kunio Sunagawa,Kunio,Sunagawa,Kunio,Sunagawa,Kunio Sunagawa,Kunio Sunagawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00191,,Kunihiro Kato,Kunihiro Kato,Kunihiro Kato,Kunihiro,Kato,Kunihiro,Kato,Kunihiro Kato,Kunihiro Kato,,,,,unknown,,1,,Karate,,,,,,,,,
C00192,,Kyuyu Kinjo,Kyuyu Kinjo,Kyuyu Kinjo,Kyuyu,Kinjo,Kyuyu,Kinjo,Kyuyu Kinjo,Kyuyu Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00193,,Lee Bates,Lee Bates,Lee Bates,Lee,Bates,Lee,Bates,Lee Bates,Lee Bates,,,,,unknown,,1,,Karate,,,,,,,,,
C00194,,Lu Ta-ting,Lu Ta-ting,Lu Ta-ting,Lu,Ta-ting,Lu,Ta-ting,Lu Ta-ting,Lu Ta-ting,,,,,unknown,,1,,Karate,,,,,,,,,
C00195,,Maeda PECHIN,Maeda PECHIN,Maeda PECHIN,Maeda,PECHIN,Maeda,PECHIN,Maeda PECHIN,Maeda PECHIN,,,,,unknown,,1,,Karate,,,,,,,,,
C00196,,Makabe UDUN,Makabe UDUN,Makabe UDUN,Makabe,UDUN,Makabe,UDUN,Makabe UDUN,Makabe UDUN,,,,,unknown,,1,,Karate,,,,,,,,,
C00200,,Mario Topolsek,Mario Topolsek,Mario Topolsek,Mario,Topolsek,Mario,Topolsek,Mario Topolsek,Mario Topolsek,,,,,unknown,,1,,Karate,,,,,,,,,
C00201,,Masahiro Nakamoto,Masahiro Nakamoto,Masahiro Nakamoto,Masahiro,Nakamoto,Masahiro,Nakamoto,Masahiro Nakamoto,Masahiro Nakamoto,,,,,unknown,,1,,Karate,,,,,,,,,
C00228,,Minoru Kinjo,Minoru Kinjo,Minoru Kinjo,Minoru,Kinjo,Minoru,Kinjo,Minoru Kinjo,Minoru Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
C00238,,Noboru Amakawa,Noboru Amakawa,Noboru Amakawa,Noboru,Amakawa,Noboru,Amakawa,Noboru Amakawa,Noboru Amakawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00239,,Noboru Miyagi,Noboru Miyagi,Noboru Miyagi,Noboru,Miyagi,Noboru,Miyagi,Noboru Miyagi,Noboru Miyagi,,,,,unknown,,1,,Karate,,,,,,,,,
C00240,,Noboru Teruya,Noboru Teruya,Noboru Teruya,Noboru,Teruya,Noboru,Teruya,Noboru Teruya,Noboru Teruya,,,,,unknown,,1,,Karate,,,,,,,,,
C00241,,Noboru Uchima,Noboru Uchima,Noboru Uchima,Noboru,Uchima,Noboru,Uchima,Noboru Uchima,Noboru Uchima,,,,,unknown,,1,,Karate,,,,,,,,,
C00242,,Noboyuki Iguchi,Noboyuki Iguchi,Noboyuki Iguchi,Noboyuki,Iguchi,Noboyuki,Iguchi,Noboyuki Iguchi,Noboyuki Iguchi,,,,,unknown,,1,,Karate,,,,,,,,,
C00243,,Nobuo Miyazato,Nobuo Miyazato,Nobuo Miyazato,Nobuo,Miyazato,Nobuo,Miyazato,Nobuo Miyazato,Nobuo Miyazato,,,,,unknown,,1,,Karate,,,,,,,,,
C00244,,Norisato Nakaima,Norisato Nakaima,Norisato Nakaima,Norisato,Nakaima,Norisato,Nakaima,Norisato Nakaima,Norisato Nakaima,,,,,unknown,,1,,Karate,,,,,,,,,
C00249,,Robert Donnely,Robert Donnely,Robert Donnely,Robert,Donnely,Robert,Donnely,Robert Donnely,Robert Donnely,,,,,unknown,,1,,Karate,,,,,,,,,
C00259,,Saburo Miyagi,Saburo Miyagi,Saburo Miyagi,Saburo,Miyagi,Saburo,Miyagi,Saburo Miyagi,Saburo Miyagi,,,,,unknown,,1,,Karate,,,,,,,,,
C00260,,Saburo Tokashiki,Saburo Tokashiki,Saburo Tokashiki,Saburo,Tokashiki,Saburo,Tokashiki,Saburo Tokashiki,Saburo Tokashiki,,,,,unknown,,1,,Karate,,,,,,,,,
C00263,,Saikyo Kojo,Saikyo Kojo,Saikyo Kojo,Saikyo,Kojo,Saikyo,Kojo,Saikyo Kojo,Saikyo Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00271,,Seigi Shiroma,Seigi Shiroma,Seigi Shiroma,Seigi,Shiroma,Seigi,Shiroma,Seigi Shiroma,Seigi Shiroma,,,,,unknown,,1,,Karate,,,,,,,,,
C00272,,Seigoro Koizumi,Seigoro Koizumi,Seigoro Koizumi,Seigoro,Koizumi,Seigoro,Koizumi,Seigoro Koizumi,Seigoro Koizumi,,,,,unknown,,1,,Karate,,,,,,,,,
C00273,,Seiichi Shiroma,Seiichi Shiroma,Seiichi Shiroma,Seiichi,Shiroma,Seiichi,Shiroma,Seiichi Shiroma,Seiichi Shiroma,,,,,unknown,,1,,Karate,,,,,,,,,
C00274,,Seiichi Taba,Seiichi Taba,Seiichi Taba,Seiichi,Taba,Seiichi,Taba,Seiichi Taba,Seiichi Taba,,,,,unknown,,1,,Karate,,,,,,,,,
C00275,,Seiichiro Higa,Seiichiro Higa,Seiichiro Higa,Seiichiro,Higa,Seiichiro,Higa,Seiichiro Higa,Seiichiro Higa,,,,,unknown,,1,,Karate,,,,,,,,,
C00276,,Seiji Inamine,Seiji Inamine,Seiji Inamine,Seiji,Inamine,Seiji,Inamine,Seiji Inamine,Seiji Inamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00277,,Seijiro Maehara,Seijiro Maehara,Seijiro Maehara,Seijiro,Maehara,Seijiro,Maehara,Seijiro Maehara,Seijiro Maehara,,,,,unknown,,1,,Karate,,,,,,,,,
C00278,,Seiken Tamanaha,Seiken Tamanaha,Seiken Tamanaha,Seiken,Tamanaha,Seiken,Tamanaha,Seiken Tamanaha,Seiken Tamanaha,,,,,unknown,,1,,Karate,,,,,,,,,
C00279,,Seiki Arakaki,Seiki Arakaki,Seiki Arakaki,Seiki,Arakaki,Seiki,Arakaki,Seiki Arakaki,Seiki Arakaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00280,,Seiki Ire,Seiki Ire,Seiki Ire,Seiki,Ire,Seiki,Ire,Seiki Ire,Seiki Ire,,,,,unknown,,1,,Karate,,,,,,,,,
C00290,,Seiyei Miyagi,Seiyei Miyagi,Seiyei Miyagi,Seiyei,Miyagi,Seiyei,Miyagi,Seiyei Miyagi,Seiyei Miyagi,,,,,unknown,,1,,Karate,,,,,,,,,
C00291,,Seiyei Miyahira,Seiyei Miyahira,Seiyei Miyahira,Seiyei,Miyahira,Seiyei,Miyahira,Seiyei Miyahira,Seiyei Miyahira,,,,,unknown,,1,,Karate,,,,,,,,,
C00292,,Seiyu Arashiro,Seiyu Arashiro,Seiyu Arashiro,Seiyu,Arashiro,Seiyu,Arashiro,Seiyu Arashiro,Seiyu Arashiro,,,,,unknown,,1,,Karate,,,,,,,,,
C00293,,Seiyu Nakasone,Seiyu Nakasone,Seiyu Nakasone,Seiyu,Nakasone,Seiyu,Nakasone,Seiyu Nakasone,Seiyu Nakasone,,,,,unknown,,1,,Karate,,,,,,,,,
C00294,,Seiyu Nakamura,Seiyu Nakamura,Seiyu Nakamura,Seiyu,Nakamura,Seiyu,Nakamura,Seiyu Nakamura,Seiyu Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00295,,Seken Akamine,Seken Akamine,Seken Akamine,Seken,Akamine,Seken,Akamine,Seken Akamine,Seken Akamine,,,,,unknown,,1,,Karate,,,,,,,,,
Q105016253,Q105016253,Shingo Hayashi,Shingo Hayashi,Shingo Hayashi,Shingo,Hayashi,Shingo,Hayashi,Shingo Hayashi,Shingo Hayashi,1985.0,,2010.0,2010.0,unknown,Te,0,https://en.wikipedia.org/wiki/Shingo_Hayashi,Te,,,,,,,,,
C00330,,Soko Toguchi,Soko Toguchi,Soko Toguchi,Soko,Toguchi,Soko,Toguchi,Soko Toguchi,Soko Toguchi,,,,,unknown,,1,,Karate,,,,,,,,,
C00331,,Sonko Tamaki,Sonko Tamaki,Sonko Tamaki,Sonko,Tamaki,Sonko,Tamaki,Sonko Tamaki,Sonko Tamaki,,,,,unknown,,1,,Karate,,,,,,,,,
C00332,,Soryu Furugen,Soryu Furugen,Soryu Furugen,Soryu,Furugen,Soryu,Furugen,Soryu Furugen,Soryu Furugen,,,,,unknown,,1,,Karate,,,,,,,,,
C00333,,Susumu Tamamura,Susumu Tamamura,Susumu Tamamura,Susumu,Tamamura,Susumu,Tamamura,Susumu Tamamura,Susumu Tamamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00334,,Tadahiko Otsuka,Tadahiko Otsuka,Tadahiko Otsuka,Tadahiko,Otsuka,Tadahiko,Otsuka,Tadahiko Otsuka,Tadahiko Otsuka,,,,,unknown,,1,,Karate,,,,,,,,,
C00335,,Tadashi Nakagawa,Tadashi Nakagawa,Tadashi Nakagawa,Tadashi,Nakagawa,Tadashi,Nakagawa,Tadashi Nakagawa,Tadashi Nakagawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00348,,Takenobu Uehara,Takenobu Uehara,Takenobu Uehara,Takenobu,Uehara,Takenobu,Uehara,Takenobu Uehara,Takenobu Uehara,,,,,unknown,,1,,Karate,,,,,,,,,
C00349,,Tankichi Nagamine,Tankichi Nagamine,Tankichi Nagamine,Tankichi,Nagamine,Tankichi,Nagamine,Tankichi Nagamine,Tankichi Nagamine,,,,,unknown,,1,,Karate,,,,,,,,,
C00350,,Taro Shimabuku,Taro Shimabuku,Taro Shimabuku,Taro,Shimabuku,Taro,Shimabuku,Taro Shimabuku,Taro Shimabuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00351,,Taruu Kanagusuku,Taruu Kanagusuku,Taruu Kanagusuku,Taruu,Kanagusuku,Taruu,Kanagusuku,Taruu Kanagusuku,Taruu Kanagusuku,,,,,unknown,,1,,Karate,,,,,,,,,
C00352,,Tatsumi Kojo,Tatsumi Kojo,Tatsumi Kojo,Tatsumi,Kojo,Tatsumi,Kojo,Tatsumi Kojo,Tatsumi Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
C00353,,Tatsunori Matsuda,Tatsunori Matsuda,Tatsunori Matsuda,Tatsunori,Matsuda,Tatsunori,Matsuda,Tatsunori Matsuda,Tatsunori Matsuda,,,,,unknown,,1,,Karate,,,,,,,,,
C00354,,Tawata PECHIN,Tawata PECHIN,Tawata PECHIN,Tawata,PECHIN,Tawata,PECHIN,Tawata PECHIN,Tawata PECHIN,,,,,unknown,,1,,Karate,,,,,,,,,
C00355,,Teiichi Nakamura,Teiichi Nakamura,Teiichi Nakamura,Teiichi,Nakamura,Teiichi,Nakamura,Teiichi Nakamura,Teiichi Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
C00356,,Teikichi China,Teikichi China,Teikichi China,Teikichi,China,Teikichi,China,Teikichi China,Teikichi China,,,,,unknown,,1,,Karate,,,,,,,,,
C00357,,Ten Senshi,Ten Senshi,Ten Senshi,Ten,Senshi,Ten,Senshi,Ten Senshi,Ten Senshi,,,,,unknown,,1,,Karate,,,,,,,,,
C00361,,Tetsunosuke Yasuda,Tetsunosuke Yasuda,Tetsunosuke Yasuda,Tetsunosuke,Yasuda,Tetsunosuke,Yasuda,Tetsunosuke Yasuda,Tetsunosuke Yasuda,,,,,unknown,,1,,Karate,,,,,,,,,
C00372,,Toshizo Egawa,Toshizo Egawa,Toshizo Egawa,Toshizo,Egawa,Toshizo,Egawa,Toshizo Egawa,Toshizo Egawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00399,,Yoshio Okawa,Yoshio Okawa,Yoshio Okawa,Yoshio,Okawa,Yoshio,Okawa,Yoshio Okawa,Yoshio Okawa,,,,,unknown,,1,,Karate,,,,,,,,,
C00400,,Yoshio Uehara,Yoshio Uehara,Yoshio Uehara,Yoshio,Uehara,Yoshio,Uehara,Yoshio Uehara,Yoshio Uehara,,,,,unknown,,1,,Karate,,,,,,,,,
Q106668612,Q106668612,Aaron Banks,Aaron Banks,Aaron Banks,Aaron,Banks,Aaron,Banks,Aaron Banks,Aaron Banks,1928,2013,1953,1953,unknown,Te,0,https://en.wikipedia.org/wiki/Aaron_Banks,Te,,,,,,,,,
C00001,,Akahige Kojo,Akahige Kojo,Akahige Kojo,Akahige,Kojo,Akahige,Kojo,Akahige Kojo,Akahige Kojo,,,,,unknown,,1,,Karate,,,,,,,,,
Q21491858,Q21491858,Akamine,Akamine,Akamine,Akamine,,Akamine,,Akamine,Akamine,1962,,1987,1987,Naha,Te,0,https://en.wikipedia.org/wiki/Akamine,Te,,,,,,,,,
C00002,,Akio Kinjo,Akio Kinjo,Akio Kinjo,Akio,Kinjo,Akio,Kinjo,Akio Kinjo,Akio Kinjo,,,,,unknown,,1,,Karate,,,,,,,,,
Q4731883,Q4731883,Allen Steen,Allen Steen,Allen Steen,Allen,Steen,Allen,Steen,Allen Steen,Allen Steen,1940,2025,1965,1965,unknown,Taekwondo|Karate|Tae Kwon Do|Taekwon-do|Te,0,https://en.wikipedia.org/wiki/Allen_Steen,Taekwondo,Karate,Tae Kwon Do,Taekwon-do,Te,,,,,
Q251784,Q251784,Anan,Anan,Anan,Anan,,Anan,,Anan,Anan,,,,,unknown,Te,0,https://en.wikipedia.org/wiki/Anan,Te,,,,,,,,,
C00003,,Anbun Tokuda,Anbun Tokuda,Anbun Tokuda,Anbun,Tokuda,Anbun,Tokuda,Anbun Tokuda,Anbun Tokuda,,,,,unknown,,1,,Karate,,,,,,,,,
Q123398,Q123398,Andy Hug,Andy Hug,Andy Hug,Andy,Hug,Andy,Hug,Andy Hug,Andy Hug,1964,2000,1989,1989,unknown,Seidokaikan|Karate|Kyokushinkaikan|Kyokushin|Kyokushin Karate|Kyokushin-kai|Kyokushinkai|Taekwon-do|Taekwondo|Te|Tode,0,https://en.wikipedia.org/wiki/Andy_Hug,Seidokaikan,Karate,Kyokushinkaikan,Kyokushin,Kyokushin Karate,Kyokushin-kai,Kyokushinkai,Taekwon-do,Taekwondo,Te
Q4763171,Q4763171,Angi Uezu,Angi Uezu,Angi Uezu,Angi,Uezu,Angi,Uezu,Angi Uezu,Angi Uezu,1935,1935,1960,1960,unknown,Te,0,https://ja.wikipedia.org/wiki/%E4%B8%8A%E6%B1%9F%E6%B4%B2%E5%AE%89%E5%84%80,Te,,,,,,,,,
C00004,,Angi Uezu,Angi Uezu,Angi Uezu,Angi,Uezu,Angi,Uezu,Angi Uezu,Angi Uezu,,,,,unknown,,1,,Karate,,,,,,,,,
Q557301,Q557301,Ankichi Arakaki,Ankichi Arakaki,Ankichi Arakaki,Ankichi,Arakaki,Ankichi,Arakaki,Ankichi Arakaki,Ankichi Arakaki,1899,1927,1924,1924,Shuri,Shorin-Ryu|Isshin-Ryu|Matsubayashi-Ryu|isshinryu|Karate|KobayashiShorin-ryu|Okinawan Karate|Te,0,https://en.wikipedia.org/wiki/Ankichi_Arakaki,Shorin-Ryu,Isshin-Ryu,Matsubayashi-Ryu,isshinryu,Karate,KobayashiShorin-ryu,Okinawan Karate,Te,,
C00005,,Ankichi Miyazato,Ankichi Miyazato,Ankichi Miyazato,Ankichi,Miyazato,Ankichi,Miyazato,Ankichi Miyazato,Ankichi Miyazato,,,,,unknown,,1,,Karate,,,,,,,,,
C00006,,Ankichi Nakamura,Ankichi Nakamura,Ankichi Nakamura,Ankichi,Nakamura,Ankichi,Nakamura,Ankichi Nakamura,Ankichi Nakamura,,,,,unknown,,1,,Karate,,,,,,,,,
